ID,Is_Lead
MTKLP46N,0.56292075
F8BHR9NN,0.1939088
3AWZA7AY,0.09913608
K68JGEMX,0.020986764
KH42YRRB,0.073779024
L6RADKQV,0.8505019
AJDW7ZQV,0.051611703
FSTJW9XT,0.051215425
UMPTVBWM,0.051698644
7YSCE5HX,0.8307252
XKMPOUEH,0.07502589
IWNUPXJP,0.05008755
7HMW6UIQ,0.09732289
BTWEQVOZ,0.0559578
GYPGAOQA,0.051610094
AVZXXDEI,0.050955527
9DAXCPVZ,0.060951296
RSKMDTSZ,0.1870857
47ONL7EA,0.47993746
6FNVG65I,0.9914786
BXK7HBG3,0.05315153
TJKDUU8H,0.44086453
XCOUGKEW,0.20127957
G8MZXXVB,0.054780483
CE65FRAV,0.052041415
L8ZDTUOV,0.13495784
FUVUWU7Q,0.13892297
9JJYZCIB,0.055761687
4OCYKRUZ,0.85066783
NUBVJAGI,0.8638148
TLYW252N,0.2275199
5EK58BZT,0.24606402
ELBFBMWD,0.8275869
HX59ZWB2,0.053227566
IGGBD4RX,0.03350433
JW2BLVYS,0.08272052
NX6CPTV6,0.047450297
LCR4SJYG,0.12372231
AV8YWJVS,0.09505291
EA38UBDB,0.0825267
5I7THQ7S,0.07286369
7ZSRRJZ6,0.100029886
MB9II7XA,0.054016612
D3IIBOGN,0.052733716
GSEUJEPC,0.8480825
DHDHWWGH,0.022281645
9EYPVQRP,0.18755795
EWUDIBUG,0.036565505
G3AXUW7O,0.16581023
7DRLZUEF,0.07676733
FHVEYWNF,0.18214205
EE8NMSFU,0.82536304
AQAAP2KH,0.037079986
FXSYJDKF,0.055977516
H3GSWUEM,0.079706445
DJOWFHA5,0.072319776
KK3FF8MB,0.85558194
TUXLUJSN,0.19212765
YWVDMBSG,0.13030575
AS8KY6DC,0.04392739
HXHY54EI,0.031303767
KIVYI2MA,0.053716723
DMRJLNTK,0.055330176
AEIXUM4P,0.40964094
83QTNCZE,0.05161013
H3GNGFH6,0.8388759
7HGGM9EG,0.051698644
NEDL8Y9Y,0.07890665
W22DEAK9,0.056510672
AW29JHGT,0.23119491
UQKENBGF,0.15752147
ZPFEMMBS,0.17865784
5VV5SACI,0.10457795
KJN6YAI8,0.047742557
5S5XYCO5,0.13254333
ATRXMZR9,0.055562414
5N9FFXJG,0.38591474
GFAFHBJL,0.05246378
J5T8ENNH,0.13830373
ZW2FXMK3,0.5289249
MXYP9YNT,0.020415515
RTC44QYP,0.4625067
UEVDFQRJ,0.1951203
J4TNIAAH,0.24977171
QA5KJNP7,0.041979857
6WRKAQTG,0.31810006
SYEFBQKA,0.6734898
DNNRXYCQ,0.24175984
EXIDKIDT,0.025128996
8GYWS2NR,0.84421164
CAGTEVPW,0.055939455
GK8OVEZS,0.05757599
EBNX2E8S,0.04194971
C5E46ETR,0.2213235
BZ7NSN3W,0.051539864
GNQB5UTC,0.9084369
RRFMFAQE,0.061334968
9KLC2CKK,0.13173106
SMS6MBGW,0.9923258
ADYJHIRP,0.41768402
J34267PE,0.25113615
FFWG2475,0.021108145
QRFQZEVX,0.05013872
P57TLGGR,0.9925978
FEB6PMMX,0.05362005
39YXPEDS,0.51931846
DVTNLB6T,0.055079658
GEXBSJLP,0.04394607
ZSUDJC9V,0.054859973
6ZAG5SZI,0.083693184
6O7EWMP3,0.4682417
XIEYSKCS,0.20942071
GGWA9DBW,0.050361626
CYGUHQBZ,0.07095478
G3MLSZ8F,0.3007601
LMC4Y6EG,0.2970956
XSJPW2AF,0.075280815
KYHIYNOL,0.60812813
MVXSEUBA,0.02866036
GMOKHRHH,0.2767222
GA9WQHZS,0.023458729
AQWTR5EG,0.8261567
ACMZUAFN,0.06456172
VWK8QKTW,0.55169487
PHDJW3HL,0.050843634
GWFFA2QJ,0.06326496
3YCH6MQW,0.113061756
DMDRVWGQ,0.04688859
FDP3YNDB,0.53126276
C76ZAMZG,0.5158649
3AEVGJ7U,0.05032627
3CJWBGFT,0.23058483
NEZHF6TK,0.14612813
MSC4YTWQ,0.057399053
VUUJ2RVU,0.051264983
Y4HO7HFP,0.08916439
KABACPON,0.055939455
EVDYOKX3,0.059996713
IRBFLPRE,0.084807195
8NLLAIJT,0.45920792
JNDC2WTJ,0.058636323
LFWOYNVM,0.09881003
MDCYBZ7B,0.02433888
4UZCS5GJ,0.036302157
6DK4USBG,0.053019926
TPMH3Q2G,0.17021888
FF9QLNB5,0.057245005
HYK65TAB,0.05315144
OLOJA5DN,0.054869533
NCWJR49R,0.0471398
SJLHQYBI,0.04392739
VXC2DOW3,0.04750997
DQWMFUNU,0.3836043
KSQZHOA7,0.034572344
TZ4UPARJ,0.11082113
BBZTESSV,0.25370592
HF7DQMND,0.15970914
FKMPKYCP,0.28403884
H5RHYJYT,0.106058724
VTGE8AXK,0.05639383
DRGGMGXA,0.0609311
KFEUVB8Z,0.055791512
6S9UG8WX,0.050157618
KP95AHOC,0.053742833
N9Z2NXYT,0.02413058
AB2RAKDA,0.8235671
84UF5JPA,0.055013157
RDVRMHNV,0.17265296
T9QVQTU2,0.046150282
JMIBK45D,0.5368601
FXTUXIV3,0.053586632
AFK2XHMP,0.024436437
G6RYL5YH,0.096483864
CR75USHN,0.05930408
PD6ZQRRM,0.057515323
LJ5JWXNO,0.8164298
3YHUC2QF,0.31344274
7KNPEAPB,0.2246837
LMQCFV57,0.08726406
IFJBLLRE,0.060559362
AUER9EKM,0.85032547
2U3YRPFE,0.051285744
A3WISZMN,0.17696422
KQXN6GJS,0.21371831
ZZIXRUBD,0.07201602
NYWPTQHJ,0.09743136
BAB6KGU3,0.03298581
8WE6ZP5M,0.20207939
B3AWFXOZ,0.4736745
SDXJMDDF,0.41159278
EARNCBBH,0.1058315
L6N3VYQY,0.5920746
7OZJMFNV,0.33992288
AVYF9TN9,0.052125305
UN9NPFGY,0.025399188
GPKMVRW6,0.02128855
LDSU9MND,0.031923145
REIUGYAU,0.07884545
NVRAWIHV,0.0721597
FGY4ERV7,0.8452704
HON5KVUT,0.38990182
FWWVTPUS,0.04986953
7WW58XSO,0.8226193
AUK49XWQ,0.04860907
NMYZUOND,0.047944695
BDWDGMBG,0.3134577
OMMZCT6G,0.052445214
VZAUMVQP,0.04946052
BXK9BPKP,0.050480902
7SHA7LN3,0.064353436
VJGFEX2U,0.86713755
MPQZVH4E,0.8521572
AKXV6X2D,0.55889
29YHW486,0.09131474
FTFD6MQC,0.16500631
TQAMWAK2,0.09952437
4WVR9RRX,0.49344578
MEC4DN32,0.025813302
SBWL42FS,0.045061894
MJJEQSL7,0.34504855
OVXJQGML,0.98126924
HZTKXWGQ,0.044863675
23OIXUEJ,0.03158607
LWVY64QV,0.046756368
DMZGGCM4,0.051642764
PCQZOQV2,0.47001714
EHAQGESX,0.16150081
NN7KWSFM,0.44754776
JQBGDR9X,0.056253225
6ZZKUYBM,0.073799774
HTKVMVJL,0.35898042
KDALKOEQ,0.13899116
FSJB5RNL,0.29945943
BYE3PNDO,0.3414344
2ME79XFJ,0.12183871
R798ZMDK,0.58530253
GG4U3VRN,0.09239469
8UMTQRDG,0.0773575
4U3EYQBN,0.08126395
BQTYTZKO,0.05249072
2YLOLOSP,0.50844854
B9V3CVRU,0.88094383
3QD78PWS,0.9851946
LZDJ5DEG,0.08242331
N5SSGTIZ,0.04893354
TYW2SX3B,0.57516664
NSEHBEML,0.06812363
MX3UKECX,0.8439095
CU2KROHJ,0.10991721
CZ2OMX34,0.09378564
VGAZECZQ,0.049252894
JBVT4GAW,0.38821596
NNKOXVVE,0.060262676
PDNWBRZV,0.77755094
JNUVLVXO,0.107250825
5U6W2EFD,0.07415408
FVOYPS5K,0.05756145
FVSA8XDO,0.059262596
AQ7AHTB6,0.05014984
I6E28PIO,0.27040103
BBZCBEVK,0.039563406
Y6JZGGLT,0.049295027
IJS9ZNG9,0.33956525
GC4E29J2,0.052394703
3ZVFCFJ4,0.09529523
4MSQZZGB,0.8438327
APN2HJHQ,0.024004908
UYRAPEVV,0.7398908
VGYJUW9A,0.6003195
CT348UMT,0.42630073
DAKESTDM,0.2354187
UNR7TSSQ,0.2184689
A2W6LEU5,0.76754963
WZEEYI4R,0.20134802
HFGPYZYJ,0.9931243
PSLWJEGM,0.052125305
WFZMDVMM,0.5491095
CTI4FF82,0.03806213
BMJWEWKH,0.054580376
QTJ2BN5R,0.4827645
JDLHYLCA,0.10305128
MR5CNDCC,0.049384568
SHLD36RL,0.19510303
EUABNNU4,0.05113073
44UBFAWZ,0.08218324
VMRCHN4E,0.86503893
687WMEGD,0.0939326
DWT4YJVM,0.046112984
GNDDYZNB,0.04075514
9BCAE3NO,0.21832784
YZN8MHLS,0.02600728
HMFDP7GN,0.9936527
7G8OOXEA,0.030972194
3A4H438N,0.051697295
KSWZWL6M,0.053004052
27UKMUOF,0.5278376
QNES5ZAT,0.83478266
YTL2V7QP,0.05765953
UVAGQNP8,0.99286413
FU8BMHUG,0.072177544
YWWOGXPM,0.024464317
MUMNTBC2,0.8295596
W8FFMSDG,0.6552298
C8GYXSQM,0.10326324
HV28WKQP,0.05358842
NKDJV5CS,0.419589
KIQULSOH,0.7579367
E7WXJTMT,0.26357666
VVYEGKUE,0.06701627
IDIH3AZG,0.8641812
KVCHZFGA,0.065064766
HJKPGSQX,0.4679811
XCXJ3XAB,0.05233465
JASHOZR7,0.38516945
TJSDRR8W,0.93753916
3EDBYETS,0.5159937
BQPEUX44,0.102725685
36TAXTFZ,0.8869543
UU9TWFLW,0.06735085
DFPV2RWT,0.32103446
BLCPX5ZA,0.836941
SBVUSXD2,0.94290555
DYHPHZSB,0.053526193
F3PCFODR,0.05113073
TKW6AW9W,0.3130718
4MVNAKFI,0.06302983
AJUESK7G,0.0588005
2XFM4UOZ,0.041809972
HZFFMLY9,0.06191112
8TX7FFMB,0.29886436
YUZ7JQIC,0.11476383
EEKKNVYB,0.07248377
FDEYCZGN,0.4286683
HVVTL3XM,0.053272028
2ZFES8YF,0.14582658
LDAY2SBJ,0.07127232
UOJM8YZA,0.07819426
3BOYTSWQ,0.264524
M3NSL7AV,0.049417846
QTKQIZOH,0.29910797
DAKMQVIK,0.05569766
VMTMB6B5,0.39346775
HVU9PXP7,0.3917832
MNEPSVMQ,0.06408664
NQW7YQMY,0.81813115
7SBV5FGU,0.836906
ANCRUKQV,0.54696745
JNQPR6PW,0.98969066
GRSU2FCZ,0.51633334
LKRJ6REJ,0.049382307
SWJFN7BX,0.48279715
UX8GGXYE,0.053286206
RHXHXJQD,0.17780682
EUN2JCII,0.18098924
D9W8CAH2,0.050941028
WCIFQUFP,0.8306304
ECL4AHSK,0.11673174
AV6LC57E,0.24167375
QMBQRUMR,0.058614373
ZSPSZHLZ,0.07827464
HHEA3AWU,0.1577005
PB627CBD,0.050089013
9Y5HSPXW,0.2785466
MVK7CHDM,0.051685847
MASKGDIZ,0.059235625
536CLANT,0.055682614
5LDCLEJ7,0.83504605
JPVKIUNU,0.067587726
XQBNR76U,0.8414385
DQH8IAZA,0.02203994
GADT5HVZ,0.33051082
LXVLJXNC,0.052181188
PRX89JBA,0.24925396
UEHA8OZS,0.58469814
AFPFVTFJ,0.039149817
8DGMCQKU,0.08324952
ITUZPHTI,0.053735778
FDNNJ79H,0.07568314
AKAC4VBX,0.13814811
JFTFBGYC,0.061911523
UT8YM9E6,0.04527808
GSGMAWMY,0.3345373
BHQVROXL,0.046434674
S255RNFI,0.033164944
JOYSNZV2,0.049384568
FY8RPRVA,0.055697598
9LXCX9G2,0.8294074
AXUQR5WG,0.04141019
JFAVZKMP,0.30776733
TW5WYPBB,0.17690358
5DNSP6DE,0.060237393
867POWCW,0.19189161
NH4CJ9MF,0.051522512
4LVSSNCY,0.05018127
A5YHARJJ,0.27059582
Q9KFTP7Y,0.05168075
D2LCWWWR,0.0774306
6WORPTCX,0.3295151
BSWBQTSS,0.04489313
BA9WBNRW,0.40264648
MTSXZTUX,0.586393
MQZYU89Y,0.05151366
L5OBGBMW,0.053393915
5XMAHJ5T,0.024662275
MVXJQNGW,0.49985602
9SYJ3AG6,0.0637081
XQSU49DR,0.54828894
GAHR6G74,0.22187643
W22Z3TF7,0.059385113
8RYRK744,0.26509967
IVPKBS8S,0.98475593
KDZMTVOV,0.20898041
3YQNUZPA,0.0307596
ZFRRTEOD,0.0998025
N8JNJZJY,0.05483181
3QKEKPYV,0.055764105
APRQE3MC,0.82975566
LIZ4TZEA,0.09788504
HBTQ7SET,0.4999299
NYRTXDMC,0.056693126
PXBEMKNU,0.1710584
E2YR8XUB,0.99292666
RCDGW2NQ,0.8499156
JYHZWSNV,0.22812568
D4YHMPDX,0.073008694
HAYOHM7F,0.06918337
NHHLQY9A,0.21248856
BXJVVULM,0.3215081
6U6JERHX,0.051997546
NXGQKXKK,0.3038863
GYMHDYOI,0.45327735
CJ4ONJCN,0.2288029
EKOVNUJE,0.056692243
E666JK3T,0.2656592
V9MBSHJE,0.28232235
QHDNGKTP,0.25472027
MFJDHKPV,0.8099606
94BIH8XU,0.053184234
5H4BMOAO,0.27668434
HNQ9R5AJ,0.05072093
QEWYNKHV,0.021108145
C2TTOIUI,0.9876485
BRB8TDNP,0.025226157
J4ZMHXCT,0.05888197
LGGKVXEN,0.06564563
FGOHRDTC,0.039679974
J6ASRYDR,0.0559228
EAB5SUCZ,0.20732321
DHQHUCWF,0.15907302
ZCPJ2WKC,0.14793406
CNCPMGYQ,0.85608
MNL43YBZ,0.024491847
SRUR58ED,0.05180876
4GBCFSSC,0.57031274
GSVNFJKR,0.16964622
7HU2ZARV,0.73123825
FTYF5NTD,0.19262533
JDZT23PF,0.20007618
FX7BUVBK,0.24906297
CDYV2ZT9,0.03253834
TG4IMRBY,0.052393958
NXVZ4P5E,0.06883312
ELGXACPF,0.14190556
VNFHDFGQ,0.054827668
7MYUKHV6,0.892081
L85JZD2F,0.051955394
BCTSEU56,0.42528138
JQMAGTGR,0.06528872
IQNUGCGT,0.05201788
MWEEO99D,0.06564466
9WTKFVZX,0.04860907
Y2GKABKT,0.08435787
GB8YYXUG,0.039621297
2VTVL4RS,0.30033365
BYDZ9JZM,0.28258222
ENBOEKN7,0.02433888
XWJ8F3XB,0.23071599
FI2TKURU,0.8275083
927E6WDV,0.82546353
KXW3YIS6,0.19338635
PQAZQ6MZ,0.053757045
D8IJWECD,0.09079489
6AP2OA44,0.07966686
DOF2VPUT,0.45243996
6Q6GMQKG,0.53441525
YHQYWSVW,0.2838534
ATRNDUUK,0.08210533
FZZSQ8SD,0.056368712
TVMPHIXO,0.024004908
NLUNGKRQ,0.027698604
4NLWMOZX,0.055394664
JCXDYHPZ,0.34349787
GXYWCNVZ,0.0505643
NGXJSV8Q,0.82544136
FQEFP5RM,0.09638649
REKM7EYQ,0.15135595
KZX6UPXX,0.13405874
FFHWNXIW,0.83940953
A2WCPSZY,0.050967336
9YDJDWUS,0.86262935
RIE6XPTP,0.13632807
FCVSSBHB,0.03506972
XKI3W3QW,0.8764408
XRKB2RK4,0.75799793
JUM82EWU,0.89808404
CSPMWEBR,0.05138696
MBQXXJSE,0.0410645
DW5KRBD4,0.8585302
BW7DLVAQ,0.20561646
NRCS9XPU,0.053206794
CZY69E9Z,0.27918044
LVRQMM7I,0.0397154
KSTVLKWS,0.081955746
8U54DJ6U,0.050254755
WXC9CWAC,0.19402122
DRXP9HA5,0.052561197
A2H5U8AA,0.051170073
J3IHSTBD,0.10706264
AZMAMB4C,0.057446826
MJPLOIUR,0.050218288
XEGSKIRO,0.84231037
CJEMYXG3,0.0362029
BEQETXVM,0.09807144
NMZXEBDA,0.020374162
WKRCG3OY,0.14106634
M4ECNTSR,0.60665727
6UTKXNZN,0.21352343
JATGVNST,0.5637289
ZSANTHBN,0.9902626
X3CEEKJV,0.59201044
GAMMPUBV,0.15807259
NZPKXPFP,0.2429196
FHDLHHNW,0.057521697
DJVSMREN,0.036938384
GXPKSSSP,0.19428794
GLUZYJQF,0.027961573
EFWCCMS3,0.07284696
EPPDR9AD,0.5380433
FSQJXWBR,0.06569576
HGTSEE5P,0.020739017
7UQMRJZA,0.057279322
NZLXGZEZ,0.09621125
JUHHGAWB,0.05048817
3H4LGVW9,0.05742923
DHDAVGYN,0.47992006
FCFCG39U,0.050376773
EZ4OWPI2,0.058002576
2GLGBSE2,0.05726994
GQLPTPLL,0.077240214
FX3U7HE5,0.056445375
NOWI8BWX,0.05549969
CCYMJNHK,0.20737016
EFLOTHTM,0.18987575
HB5QRA36,0.06812519
XMVTRTQT,0.41213128
OCZV3U79,0.06294613
LXRLN2OJ,0.8499068
8P6FBDSU,0.76215476
8ZJQ4ZZS,0.068988815
BNW4UGC3,0.05151091
G6CYAEP8,0.31163308
E2CQGSBL,0.21327083
KB5LSZWR,0.870265
LFVPVEKG,0.0672777
7HKMZJFS,0.10509083
SN8RESJ8,0.05118364
IDVEKK4B,0.047791585
CCILCTMH,0.053548303
7EFNKXB2,0.058822673
L8EHMT6M,0.47168732
VIUURZVK,0.8584164
NRYIAIYH,0.053175744
RS43PEAB,0.4768833
H2QGPXOR,0.07962625
D2A5NT8W,0.47520912
H4BJTJ37,0.07172845
RT2REQ7Z,0.07284834
FN9UKWGD,0.75621724
4TRTI5B4,0.30123278
BPJE357T,0.84244245
4THETBQ4,0.37375024
75FMBX5V,0.1155189
5Q96VFTP,0.12177121
SANYZBQM,0.03277855
U6ETYPBF,0.22839737
BAVTH7AZ,0.19004586
VQGGGE4K,0.12269151
2LNT3AWU,0.058693964
MZKUVQNM,0.060809597
5JYDCQGM,0.02452707
MCPE5AOY,0.05548376
CRSF2D7J,0.14742896
3NAHQMAR,0.15610264
GKH2HUAY,0.07713042
BSEECQCW,0.18517435
FTFCYBCX,0.024757084
KRPCY8GB,0.09243134
BWHU5DNA,0.32423958
D9BR34OF,0.055368893
V66XG2DN,0.025157204
FXN3RHTF,0.055011462
HEDV7N74,0.47555557
H6YB6FZY,0.026696388
76THKMDT,0.074204125
VX3KQFK6,0.09602541
KVBWDCMM,0.05854905
JZGN7DZ4,0.05373418
U8DFMC2Y,0.046533734
JAZVAWTA,0.0515864
32BGEW68,0.055499505
DQ4QSIDL,0.27068478
JWMZVVTO,0.49621066
BJTCRPGE,0.06520531
F2DVJEEK,0.11037905
LSYHQRVQ,0.5361394
L9CADVDY,0.032615643
MFHRCBIV,0.43621707
YWLAUTMB,0.44651225
DLMWKFVB,0.05006356
NVUUETSR,0.77787626
POSGN6YA,0.049893267
YEWGGKAN,0.18442143
S3UNS3NH,0.42918614
D8YZ2QKB,0.07465676
6AZWTYG3,0.4398628
MHBU84ME,0.057399053
MN32KR5X,0.05551965
QUGAUH3D,0.024710033
VF2ZYRPG,0.8429956
IPUNTAPJ,0.05383926
RW5MSURG,0.8340981
52BYVQPT,0.84982544
OB2HQYP9,0.05639418
VMNKNXZY,0.05249072
BAOFASBX,0.07435126
AAQF6APU,0.050643716
MAZKVKWK,0.15085198
KHNHIIVG,0.47124195
FVNGBASU,0.8291161
2M6Z7SEC,0.13399562
BZHZNJGG,0.22699964
KPQRKFHR,0.039348733
UKZDAXOL,0.22940986
37YKI9JH,0.056021444
Z2HCYLPF,0.15919584
272UYMA8,0.20433143
JTSYBJKN,0.058680832
LBPT5YRR,0.054813378
EYL4ET87,0.7596669
BJFEDJMK,0.45726517
OAQ9UFZG,0.19189161
JKENF3HO,0.37449658
CUKX6P82,0.13859591
KRJHGEWR,0.9949281
EAEBJRWN,0.42560586
D9GCZM3G,0.05496614
8E2YUVA2,0.06776194
AA7FVWO6,0.042097688
GXVGYNF4,0.11929939
TEYJWJD3,0.03771789
PKG2JACM,0.4612029
PGFAUIPH,0.44358015
GEUS5XW4,0.055939667
AYCBBJCY,0.9930275
ZJDIRAJD,0.10409596
Q8NWNVAV,0.096341506
VKQXDFWE,0.16301909
ZFH73JDK,0.07521079
HGSFUKDP,0.43722042
EZR9BHKO,0.055782393
4PFP8Y3P,0.24325462
BKTSFNIV,0.07664551
DOFZDMWF,0.027623406
PQKZKBNT,0.8318664
2CALKHXP,0.05934528
HLCU8K3Y,0.06933732
SRRF3KHF,0.7093744
H8EZUMJL,0.8161626
STMSQUME,0.85122293
VKMGE3XQ,0.28693616
4LRFB9WP,0.27565497
8NPAEDU2,0.0913869
KCSJUTED,0.3015924
Z3FLTPUL,0.09671402
GBWKGT3W,0.085178174
WFSOQWZP,0.58112276
C3LMTLMF,0.8381555
FYORVKCO,0.024331242
OGYF3QRC,0.051556382
IZT5HM85,0.023688242
2QPXSZ8B,0.1839147
7NUPSA6P,0.06864783
GB4ZBFDY,0.4400791
FDWZKKHS,0.05306375
DYCSHIG6,0.077482216
GIZSD6EG,0.24014927
A4DXEUVE,0.10428373
5SXQZ3AC,0.109979786
CVEZIB7V,0.18415695
H37AEYOC,0.053542838
GV4M5HA9,0.20032792
AYNMMIJJ,0.11693282
J4ORANCA,0.0546074
VRQQZDTD,0.59641284
JR7KGCQR,0.6337619
9TMN9YF4,0.052445214
UYUMGKB2,0.11364041
RGJQNIAG,0.81781834
RUKEH5SO,0.4092403
3NI6SLPY,0.058680832
DYUWATQD,0.3723251
DZQTSHWI,0.64827484
C4LUMYNF,0.9937388
TCNKPERW,0.06236054
9RNLKDOV,0.05311891
JTZ8KS3L,0.93670654
KRVDTFXT,0.053497475
CIEGIYUF,0.85102236
CBEW6FOL,0.052819602
DGRWUX5E,0.12838931
DZRAEENZ,0.05657027
C4SPMHBY,0.056443136
E2AGYYYX,0.044426057
KW7UZSBJ,0.9822045
M9HXXQ9C,0.055388775
IJBYCXKB,0.48380736
KEAWNVZY,0.057269562
6HSTQN93,0.03946925
FMKMVHO9,0.19091082
VKWOGAPL,0.060388856
DTTOAJKW,0.13930243
GO4MCEZP,0.046255358
O8VHGWJG,0.13489349
WKTB3BKQ,0.053808857
LSFVRVE5,0.04497791
JWU5N9CV,0.10842658
WR5CMBWC,0.05022213
EFRK4AQ6,0.47350395
HJPEWYYG,0.14786701
HTNFO9QK,0.054925125
5F7PUZYP,0.10884774
VN4DPZVC,0.050152406
JLGXJBAP,0.057797365
FBVOMVJT,0.18061699
ZMKDPMKE,0.10394559
H6NZE9GY,0.07106796
5VKEYQSA,0.105986096
YXCUDFUY,0.053384118
NGIPN5TT,0.05500497
MCUX5WZE,0.058565997
UKU283JS,0.055948433
AJEPAPK9,0.10527304
32GVMULG,0.8198407
GAII8COJ,0.055262823
ZY5URSPE,0.0961978
MJT8TGAZ,0.255544
YWIEUMQE,0.097943835
PSBDT9XT,0.057981696
BSXGRHQW,0.4836796
F2LFRVKY,0.39632824
EFCF66R6,0.04916389
L2XWOBJG,0.038205747
HGQEORGQ,0.16510484
SERCPFOB,0.5446045
JHG2EJIC,0.82369506
5ZSRVDDK,0.8459254
PPD5ZUXN,0.07286369
ENKYVBR6,0.3522621
O3SCQMG2,0.30780295
F9USQDAW,0.050393004
TPQT3K5I,0.05484654
KHBZPKB4,0.13989708
DDUIWUH7,0.06883743
WBDGAGJN,0.05098226
BHPUIDNX,0.04169955
WHMJ6RA9,0.05392074
AR8VK7SD,0.24467169
KQLYYP7N,0.5187929
BDX3PICV,0.42023945
PQCZEU3E,0.3778687
8AMMGSHL,0.9030862
39QFXLCG,0.19170415
ABB29P2E,0.052869905
4DZROA3G,0.0375449
TMZQ7JSF,0.050138857
UKPGMEBX,0.43978202
HGPFCKYR,0.051012088
8OQVEAGY,0.04725447
AVE9RSYV,0.7969968
FPCZMAJR,0.101574495
2KWQSWHS,0.11347881
ETOW8XNF,0.09596956
HC9XYCIZ,0.060969748
UFUSWYEL,0.07208756
YORFT5K2,0.10473739
TD45WCAH,0.057749942
4AJLLH6W,0.27511808
FSKSMDFV,0.03308504
J9NQ9ZQU,0.06526883
RPSBZHEV,0.77862465
FXH3M8RN,0.051275924
8CNHNFEE,0.8523395
FZGVSQAR,0.75207496
DHNZMSIT,0.8546141
TGWGHQFH,0.2769718
BW9DFFQM,0.8397938
MP95AYHS,0.04353941
NTZRDSEK,0.41505072
SWNJSJXB,0.42985085
SXXK38GJ,0.17318903
UMHEKXSW,0.05537275
ABJP4RFW,0.052383613
OMNQQNY9,0.3346033
AUXNTQII,0.04785868
INJWEOSJ,0.26082778
8S5PZAPP,0.021438312
ZZWHGH86,0.08726406
Z6T3WUD4,0.053799994
QEMQBMB3,0.26067328
6RWU8NJN,0.2079288
HZXBJVHB,0.41607022
NQ9AHOOW,0.032019988
LGA94TMU,0.83540875
FYUIKMLS,0.22674027
L9QOYMPZ,0.2122436
KBE5VYM3,0.16223472
LJBMUBBA,0.05657759
M9MHMWR9,0.5058715
84DC6UOX,0.06455153
Z9D5XTRK,0.2688361
BH4ESSJE,0.1641171
9B9OMEXG,0.05187853
B79D7IZ3,0.13952258
EAMPNKZB,0.028785152
E5CJYAKC,0.06279742
LDQSPEUZ,0.8399723
996FWWMA,0.14743458
FFUNZBAK,0.1016086
YBFPFPRC,0.23968656
Y5GNV928,0.8643159
7TOZNYLE,0.026167985
NSZ9QWNV,0.8394316
TKNBMPH5,0.24627268
AGH3EIRN,0.21359546
B24L2PK6,0.83685637
HBFCSK2O,0.54273707
NUFMNBFM,0.2272459
CDXYCZNU,0.84084415
LV2UQCSD,0.056554142
CRECGIZ9,0.04389283
HOSIQEHO,0.030775249
WADYHQJT,0.18690118
CWTQBQVP,0.49231926
7TNHNHF8,0.09115123
AUD7NUTN,0.053218976
CIQB5ISW,0.021569578
E6HLMKPC,0.053410053
46KRKRKT,0.24519055
CXD9A3NW,0.8573355
GX5UAQXX,0.8519046
BWAC4YHV,0.29239196
DHDH5UPY,0.11310076
DHOPQVG8,0.84321904
XTHGLDEN,0.053044718
ATATTDQW,0.03714601
CHVFJYCT,0.054811213
DQH5IASY,0.98422295
E6KKBLDK,0.08117268
VVSQ6YXH,0.106046356
M7BQ9JD4,0.35395205
LHLUH2HP,0.27624777
8SMZSUMZ,0.10125539
JXXMTDEZ,0.0578687
SNXICRIA,0.9186757
2ZDIG83H,0.18844701
EKQ4JRG5,0.051973376
ZYRD64XD,0.4452809
EUCNMQIJ,0.058142144
PB4CKJL3,0.099789485
GK8KUKBV,0.05544912
MHGPJXGG,0.053129632
4HFPTNKW,0.10595687
LMVKWSVL,0.093280226
MMUYL36K,0.050834224
CRTVFZ2T,0.8399593
KQXNQF6T,0.48123935
QTCUVUHL,0.14399317
8K22EB9I,0.590007
7IHDPARC,0.16404702
TFJIPQWE,0.17675628
37RMFRN2,0.03900675
EEWZANYE,0.050983563
CKFSGZRK,0.03353789
HFKNOXUD,0.5844423
LM6MRMNT,0.023913844
G3KKUJCE,0.05347466
M7IBHZG2,0.024007607
ZL4TZX6T,0.022373598
GME4M5UV,0.060021322
SDSEOWIK,0.07130023
CQT3RGRT,0.21385776
APXECKMG,0.054739572
GLY6H6RK,0.15869677
FTBFASUA,0.15920146
UDGGXUCE,0.05025734
C89GCDFA,0.06331647
PK7WN36B,0.2269312
8JEB7QEP,0.12931508
2JDSTUUU,0.49936864
CDIVVHYB,0.08121377
WSIISZKT,0.06417836
JDSSHYNK,0.32044074
DRWWGZDW,0.03590533
J7NJ3NOP,0.025479477
EEI5LNPT,0.8442475
8M8AYSPH,0.75571066
CMTWNDMC,0.0508234
K9MD2KOP,0.15295966
4MRAUZCQ,0.07762597
Q4DLOKWC,0.054235213
SMZZLPPU,0.2610382
6QCEHS2Z,0.104179546
6TMBTHE3,0.05130006
MT9P4CTX,0.1150327
9KX5VMA2,0.05093585
EDVWVYJB,0.21239486
TRXFPFUI,0.9887993
QJ4V2HLU,0.13851568
ZTQBG3EH,0.107705794
PYMST8WP,0.50971645
NRC8FLN7,0.4453038
4BKKDKV8,0.05465005
YVEKMJ6Y,0.05265191
6FMK22NH,0.056932133
MW4W8RKD,0.070344955
XM3SGVBM,0.050398946
